age,is_recid,sex_Female,sex_Male,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,jail_duration
33,1,0,1,1,0,0,0,0,0,0.0
33,1,0,1,1,0,0,0,0,0,0.0
40,0,0,1,1,0,0,0,0,0,1.0
34,0,0,1,0,0,1,0,0,0,28.0
22,1,0,1,0,0,1,0,0,0,36.0
28,0,0,1,0,0,0,1,0,0,0.0
28,0,0,1,0,0,0,1,0,0,0.0
28,0,0,1,0,0,0,1,0,0,0.0
28,0,0,1,0,0,0,1,0,0,0.0
28,0,0,1,0,0,0,1,0,0,0.0
22,0,0,1,1,0,0,0,0,0,3.0
22,0,0,1,1,0,0,0,0,0,3.0
31,1,0,1,1,0,0,0,0,0,1.0
59,1,0,1,0,0,1,0,0,0,1.0
59,1,0,1,0,0,1,0,0,0,1.0
37,0,0,1,0,0,0,0,1,0,0.0
41,0,1,0,0,0,1,0,0,0,0.0
50,0,0,1,1,0,0,0,0,0,2.0
21,1,1,0,0,0,0,0,0,1,26.0
21,1,1,0,0,0,0,0,0,1,26.0
57,1,0,1,1,0,0,0,0,0,99.0
35,0,0,1,0,0,1,0,0,0,1.0
31,1,0,1,1,0,0,0,0,0,0.0
31,1,0,1,1,0,0,0,0,0,0.0
31,1,0,1,1,0,0,0,0,0,0.0
21,0,0,1,0,0,0,1,0,0,382.0
44,0,0,1,1,0,0,0,0,0,25.0
44,0,0,1,1,0,0,0,0,0,25.0
27,0,0,1,1,0,0,0,0,0,-1.0
39,0,0,1,0,0,0,1,0,0,0.0
48,1,0,1,1,0,0,0,0,0,242.0
48,1,0,1,1,0,0,0,0,0,242.0
48,1,0,1,1,0,0,0,0,0,242.0
48,1,0,1,1,0,0,0,0,0,242.0
25,0,1,0,0,0,1,0,0,0,1.0
51,0,0,1,1,0,0,0,0,0,0.0
50,1,0,1,0,0,1,0,0,0,0.0
30,0,0,1,1,0,0,0,0,0,6.0
34,0,0,1,0,0,1,0,0,0,0.0
34,0,0,1,0,0,1,0,0,0,0.0
57,0,0,1,0,0,1,0,0,0,2.0
57,0,0,1,0,0,1,0,0,0,2.0
69,0,0,1,0,0,1,0,0,0,-1.0
55,0,0,1,0,0,1,0,0,0,0.0
59,1,0,1,1,0,0,0,0,0,1.0
42,0,1,0,1,0,0,0,0,0,0.0
20,1,0,1,0,0,0,1,0,0,21.0
20,1,0,1,0,0,0,1,0,0,21.0
26,0,0,1,1,0,0,0,0,0,0.0
58,1,0,1,1,0,0,0,0,0,29.0
58,1,0,1,1,0,0,0,0,0,29.0
21,0,0,1,0,0,0,0,0,1,28.0
32,1,0,1,1,0,0,0,0,0,64.0
24,0,1,0,0,0,0,1,0,0,0.0
66,0,0,1,0,0,1,0,0,0,342.0
27,0,1,0,1,0,0,0,0,0,1.0
53,0,0,1,1,0,0,0,0,0,208.0
42,0,0,1,1,0,0,0,0,0,1.0
29,1,0,1,1,0,0,0,0,0,13.0
29,1,0,1,1,0,0,0,0,0,13.0
21,0,0,1,1,0,0,0,0,0,7.0
31,1,0,1,0,0,1,0,0,0,0.0
58,0,0,1,0,0,1,0,0,0,0.0
28,0,0,1,0,0,1,0,0,0,0.0
39,0,0,1,0,0,0,1,0,0,1.0
22,1,0,1,1,0,0,0,0,0,0.0
46,1,0,1,0,0,1,0,0,0,0.0
29,0,0,1,0,0,0,0,0,1,1.0
50,1,0,1,0,0,1,0,0,0,14.0
46,0,0,1,1,0,0,0,0,0,0.0
46,0,0,1,1,0,0,0,0,0,0.0
46,0,0,1,1,0,0,0,0,0,0.0
46,0,0,1,1,0,0,0,0,0,0.0
44,1,1,0,1,0,0,0,0,0,15.0
35,0,0,1,1,0,0,0,0,0,29.0
30,1,0,1,1,0,0,0,0,0,2.0
28,0,1,0,1,0,0,0,0,0,47.0
42,0,0,1,1,0,0,0,0,0,0.0
52,0,0,1,0,0,1,0,0,0,5.0
52,0,0,1,0,0,1,0,0,0,5.0
52,0,0,1,0,0,1,0,0,0,5.0
46,1,0,1,1,0,0,0,0,0,202.0
53,0,1,0,0,0,1,0,0,0,0.0
42,1,0,1,1,0,0,0,0,0,34.0
37,0,0,1,1,0,0,0,0,0,25.0
37,0,0,1,1,0,0,0,0,0,25.0
29,1,0,1,0,0,1,0,0,0,1.0
32,0,0,1,1,0,0,0,0,0,4.0
32,0,0,1,1,0,0,0,0,0,4.0
32,0,0,1,1,0,0,0,0,0,4.0
32,0,0,1,1,0,0,0,0,0,4.0
32,0,0,1,1,0,0,0,0,0,4.0
31,1,0,1,0,0,0,0,0,1,3.0
33,0,1,0,1,0,0,0,0,0,1.0
25,0,0,1,0,0,1,0,0,0,183.0
33,0,1,0,1,0,0,0,0,0,1.0
21,0,0,1,0,0,0,1,0,0,0.0
64,0,1,0,0,0,1,0,0,0,76.0
64,0,1,0,0,0,1,0,0,0,76.0
35,1,0,1,0,0,1,0,0,0,49.0
56,0,0,1,1,0,0,0,0,0,2.0
38,1,0,1,0,0,1,0,0,0,2.0
40,0,1,0,1,0,0,0,0,0,1.0
34,0,0,1,1,0,0,0,0,0,94.0
34,0,0,1,1,0,0,0,0,0,94.0
34,0,0,1,1,0,0,0,0,0,94.0
34,0,0,1,1,0,0,0,0,0,94.0
52,0,0,1,1,0,0,0,0,0,0.0
64,0,0,1,1,0,0,0,0,0,3.0
64,0,0,1,1,0,0,0,0,0,3.0
64,0,0,1,1,0,0,0,0,0,3.0
28,0,0,1,1,0,0,0,0,0,1.0
28,0,0,1,1,0,0,0,0,0,1.0
38,0,0,1,0,0,0,1,0,0,29.0
63,0,1,0,1,0,0,0,0,0,-1.0
21,0,0,1,1,0,0,0,0,0,6.0
21,0,0,1,1,0,0,0,0,0,6.0
21,0,0,1,1,0,0,0,0,0,6.0
51,0,0,1,1,0,0,0,0,0,1.0
29,0,0,1,0,0,1,0,0,0,1.0
35,0,0,1,1,0,0,0,0,0,1.0
30,0,0,1,0,0,1,0,0,0,0.0
61,0,0,1,1,0,0,0,0,0,12.0
61,0,0,1,1,0,0,0,0,0,12.0
25,0,0,1,1,0,0,0,0,0,1.0
25,1,0,1,1,0,0,0,0,0,0.0
26,1,0,1,1,0,0,0,0,0,0.0
32,0,0,1,1,0,0,0,0,0,200.0
32,0,0,1,1,0,0,0,0,0,200.0
36,0,1,0,0,0,1,0,0,0,419.0
24,0,1,0,1,0,0,0,0,0,17.0
39,0,1,0,1,0,0,0,0,0,0.0
50,0,1,0,1,0,0,0,0,0,0.0
42,0,0,1,0,0,1,0,0,0,2.0
25,0,1,0,1,0,0,0,0,0,0.0
25,0,1,0,1,0,0,0,0,0,0.0
26,1,0,1,1,0,0,0,0,0,-1.0
31,0,0,1,1,0,0,0,0,0,0.0
31,0,0,1,1,0,0,0,0,0,0.0
35,0,0,1,0,0,1,0,0,0,1.0
39,0,1,0,1,0,0,0,0,0,0.0
41,1,1,0,1,0,0,0,0,0,9.0
40,0,1,0,1,0,0,0,0,0,0.0
23,0,0,1,0,0,0,0,0,1,0.0
34,0,0,1,0,0,1,0,0,0,116.0
46,0,0,1,0,0,1,0,0,0,0.0
46,0,0,1,0,0,1,0,0,0,0.0
46,0,0,1,0,0,1,0,0,0,0.0
60,0,0,1,0,0,1,0,0,0,0.0
61,0,0,1,0,0,1,0,0,0,1.0
33,0,1,0,0,0,1,0,0,0,0.0
38,0,0,1,1,0,0,0,0,0,1.0
46,0,0,1,1,0,0,0,0,0,0.0
30,1,0,1,1,0,0,0,0,0,0.0
52,0,0,1,0,0,1,0,0,0,0.0
34,0,0,1,1,0,0,0,0,0,0.0
50,0,1,0,1,0,0,0,0,0,1.0
21,0,0,1,1,0,0,0,0,0,50.0
21,0,0,1,1,0,0,0,0,0,50.0
31,1,0,1,0,0,0,1,0,0,482.0
31,1,0,1,1,0,0,0,0,0,3.0
24,0,0,1,0,0,0,1,0,0,14.0
23,0,1,0,1,0,0,0,0,0,0.0
25,0,0,1,1,0,0,0,0,0,1.0
25,0,0,1,1,0,0,0,0,0,1.0
25,0,0,1,1,0,0,0,0,0,1.0
25,0,0,1,1,0,0,0,0,0,1.0
36,0,1,0,0,0,1,0,0,0,8.0
36,0,1,0,0,0,1,0,0,0,8.0
31,0,1,0,1,0,0,0,0,0,0.0
24,0,1,0,0,0,1,0,0,0,1.0
31,1,0,1,1,0,0,0,0,0,0.0
31,1,0,1,1,0,0,0,0,0,0.0
49,0,1,0,0,0,1,0,0,0,1.0
60,1,0,1,1,0,0,0,0,0,2.0
37,0,0,1,0,0,1,0,0,0,2.0
30,0,0,1,1,0,0,0,0,0,0.0
30,0,0,1,1,0,0,0,0,0,0.0
24,0,1,0,1,0,0,0,0,0,1.0
32,0,1,0,0,0,0,0,0,1,0.0
21,0,1,0,0,0,1,0,0,0,0.0
33,0,1,0,0,0,1,0,0,0,0.0
46,0,0,1,0,0,1,0,0,0,-1.0
36,0,0,1,0,0,1,0,0,0,105.0
36,0,0,1,0,0,1,0,0,0,105.0
27,0,0,1,0,0,1,0,0,0,28.0
21,1,0,1,0,0,1,0,0,0,0.0
35,1,0,1,1,0,0,0,0,0,1.0
34,1,0,1,0,0,0,1,0,0,9.0
41,1,0,1,0,1,0,0,0,0,161.0
40,0,1,0,1,0,0,0,0,0,1.0
40,0,1,0,1,0,0,0,0,0,1.0
23,1,0,1,1,0,0,0,0,0,15.0
23,1,0,1,1,0,0,0,0,0,1.0
28,1,0,1,1,0,0,0,0,0,2.0
28,1,0,1,1,0,0,0,0,0,2.0
20,0,0,1,1,0,0,0,0,0,2.0
20,0,0,1,1,0,0,0,0,0,2.0
21,1,0,1,0,0,0,1,0,0,0.0
37,0,0,1,0,0,1,0,0,0,0.0
46,1,0,1,0,0,1,0,0,0,3.0
22,0,0,1,1,0,0,0,0,0,1.0
22,0,0,1,1,0,0,0,0,0,1.0
29,0,0,1,1,0,0,0,0,0,6.0
29,0,0,1,1,0,0,0,0,0,6.0
29,0,0,1,0,0,1,0,0,0,0.0
42,0,0,1,0,0,0,0,0,1,1.0
57,0,0,1,1,0,0,0,0,0,0.0
27,0,1,0,0,0,1,0,0,0,1.0
56,0,0,1,1,0,0,0,0,0,0.0
41,1,0,1,1,0,0,0,0,0,62.0
40,1,0,1,0,0,0,1,0,0,0.0
40,1,0,1,0,0,0,1,0,0,0.0
30,1,0,1,0,0,0,1,0,0,2.0
21,0,0,1,0,0,1,0,0,0,35.0
24,1,0,1,1,0,0,0,0,0,0.0
25,0,0,1,1,0,0,0,0,0,12.0
25,0,0,1,1,0,0,0,0,0,12.0
25,0,0,1,1,0,0,0,0,0,12.0
33,0,1,0,0,0,1,0,0,0,0.0
48,1,0,1,0,0,1,0,0,0,4.0
48,1,0,1,0,0,1,0,0,0,4.0
48,1,0,1,0,0,1,0,0,0,4.0
33,1,0,1,1,0,0,0,0,0,44.0
25,0,0,1,0,0,0,1,0,0,0.0
25,0,0,1,0,0,0,1,0,0,0.0
30,0,0,1,0,0,1,0,0,0,0.0
41,0,1,0,0,0,1,0,0,0,1.0
52,0,0,1,0,0,1,0,0,0,32.0
52,0,0,1,0,0,1,0,0,0,32.0
25,1,0,1,0,0,1,0,0,0,1.0
25,1,0,1,0,0,1,0,0,0,1.0
58,1,0,1,1,0,0,0,0,0,87.0
30,1,0,1,1,0,0,0,0,0,0.0
30,1,0,1,1,0,0,0,0,0,0.0
37,1,0,1,0,0,0,1,0,0,2.0
23,0,0,1,1,0,0,0,0,0,478.0
23,0,0,1,1,0,0,0,0,0,478.0
33,0,0,1,0,0,0,1,0,0,1.0
25,0,1,0,1,0,0,0,0,0,1.0
25,0,1,0,1,0,0,0,0,0,1.0
25,0,0,1,1,0,0,0,0,0,1.0
34,0,0,1,0,0,0,1,0,0,73.0
34,0,0,1,0,0,0,1,0,0,73.0
43,0,1,0,0,0,1,0,0,0,8.0
32,0,0,1,0,0,1,0,0,0,1.0
32,0,0,1,0,0,1,0,0,0,1.0
32,0,0,1,0,0,1,0,0,0,1.0
33,0,0,1,0,0,0,0,0,1,0.0
33,0,0,1,0,0,0,0,0,1,0.0
39,1,0,1,0,0,0,0,0,1,0.0
49,0,0,1,0,0,1,0,0,0,5.0
24,0,0,1,0,0,1,0,0,0,18.0
26,0,0,1,1,0,0,0,0,0,-1.0
26,0,0,1,1,0,0,0,0,0,-1.0
26,0,0,1,1,0,0,0,0,0,-1.0
26,0,0,1,1,0,0,0,0,0,-1.0
42,0,0,1,0,0,1,0,0,0,1.0
22,1,0,1,1,0,0,0,0,0,6.0
36,0,0,1,0,0,0,1,0,0,0.0
29,1,0,1,0,0,1,0,0,0,27.0
39,0,0,1,0,0,1,0,0,0,18.0
27,1,0,1,1,0,0,0,0,0,14.0
38,1,0,1,0,0,1,0,0,0,7.0
38,1,0,1,0,0,1,0,0,0,7.0
38,1,0,1,0,0,1,0,0,0,7.0
20,1,0,1,0,0,1,0,0,0,3.0
25,1,0,1,1,0,0,0,0,0,86.0
25,1,0,1,1,0,0,0,0,0,86.0
53,0,0,1,0,0,1,0,0,0,0.0
27,1,1,0,1,0,0,0,0,0,6.0
38,0,0,1,1,0,0,0,0,0,6.0
38,0,0,1,1,0,0,0,0,0,6.0
60,0,0,1,0,0,1,0,0,0,393.0
21,1,0,1,0,0,0,0,0,1,6.0
50,1,0,1,0,0,1,0,0,0,5.0
41,0,0,1,1,0,0,0,0,0,0.0
34,1,0,1,1,0,0,0,0,0,530.0
22,1,0,1,0,0,1,0,0,0,4.0
45,0,1,0,0,0,0,0,0,1,-1.0
29,0,0,1,1,0,0,0,0,0,567.0
22,1,0,1,0,0,1,0,0,0,2.0
22,1,0,1,0,0,1,0,0,0,2.0
25,0,0,1,1,0,0,0,0,0,26.0
42,1,0,1,1,0,0,0,0,0,1.0
34,0,0,1,0,0,0,0,1,0,0.0
27,0,1,0,0,0,1,0,0,0,1.0
27,0,1,0,0,0,1,0,0,0,1.0
27,0,1,0,0,0,1,0,0,0,1.0
27,0,1,0,0,0,1,0,0,0,1.0
27,0,1,0,0,0,1,0,0,0,1.0
51,0,0,1,0,0,0,0,0,1,1.0
33,1,0,1,1,0,0,0,0,0,369.0
24,0,0,1,1,0,0,0,0,0,-1.0
37,0,0,1,1,0,0,0,0,0,92.0
37,0,0,1,0,0,1,0,0,0,0.0
44,0,0,1,0,0,1,0,0,0,92.0
44,0,0,1,0,0,1,0,0,0,92.0
44,0,0,1,0,0,1,0,0,0,92.0
33,0,0,1,1,0,0,0,0,0,0.0
24,0,0,1,0,0,1,0,0,0,172.0
27,0,1,0,0,0,0,0,0,1,0.0
21,0,0,1,0,0,0,0,0,1,5.0
21,0,0,1,0,0,0,0,0,1,5.0
60,0,1,0,0,0,0,0,0,1,0.0
35,1,0,1,1,0,0,0,0,0,1.0
50,0,0,1,0,0,1,0,0,0,116.0
38,0,1,0,1,0,0,0,0,0,0.0
38,0,1,0,1,0,0,0,0,0,0.0
24,0,1,0,0,0,1,0,0,0,36.0
24,0,1,0,0,0,1,0,0,0,36.0
24,0,1,0,0,0,1,0,0,0,36.0
49,0,0,1,0,0,1,0,0,0,1.0
49,0,0,1,0,0,1,0,0,0,1.0
38,0,0,1,1,0,0,0,0,0,2.0
38,0,0,1,1,0,0,0,0,0,2.0
61,0,0,1,0,0,0,0,0,1,0.0
30,0,1,0,1,0,0,0,0,0,0.0
22,1,0,1,1,0,0,0,0,0,128.0
30,0,0,1,0,0,0,1,0,0,0.0
31,0,0,1,1,0,0,0,0,0,30.0
25,1,0,1,1,0,0,0,0,0,1.0
28,0,0,1,0,0,0,1,0,0,3.0
30,1,1,0,0,0,0,1,0,0,1.0
52,0,0,1,0,0,1,0,0,0,0.0
24,0,1,0,0,0,1,0,0,0,119.0
24,0,1,0,0,0,1,0,0,0,119.0
26,0,0,1,0,0,1,0,0,0,0.0
26,0,0,1,0,0,0,0,0,1,1.0
31,0,1,0,1,0,0,0,0,0,0.0
24,0,1,0,1,0,0,0,0,0,1.0
43,0,0,1,1,0,0,0,0,0,1.0
29,0,0,1,1,0,0,0,0,0,0.0
29,0,0,1,1,0,0,0,0,0,0.0
45,1,0,1,0,0,1,0,0,0,54.0
45,1,0,1,0,0,1,0,0,0,54.0
50,0,0,1,1,0,0,0,0,0,236.0
20,1,0,1,1,0,0,0,0,0,0.0
29,1,0,1,1,0,0,0,0,0,80.0
29,1,0,1,1,0,0,0,0,0,80.0
43,1,0,1,0,0,1,0,0,0,69.0
37,0,0,1,1,0,0,0,0,0,1.0
37,0,0,1,1,0,0,0,0,0,1.0
37,0,0,1,1,0,0,0,0,0,1.0
26,0,0,1,0,0,1,0,0,0,0.0
46,0,1,0,1,0,0,0,0,0,0.0
46,0,1,0,1,0,0,0,0,0,1.0
39,0,0,1,0,0,1,0,0,0,1.0
36,0,0,1,0,0,0,1,0,0,25.0
36,0,0,1,0,0,0,1,0,0,25.0
29,1,0,1,1,0,0,0,0,0,5.0
29,1,0,1,1,0,0,0,0,0,5.0
29,1,0,1,1,0,0,0,0,0,5.0
41,0,0,1,0,0,1,0,0,0,-1.0
29,1,0,1,1,0,0,0,0,0,19.0
27,0,0,1,1,0,0,0,0,0,1.0
27,0,0,1,1,0,0,0,0,0,1.0
25,0,1,0,1,0,0,0,0,0,0.0
25,0,1,0,1,0,0,0,0,0,0.0
25,0,1,0,1,0,0,0,0,0,0.0
41,0,0,1,0,0,1,0,0,0,23.0
41,0,0,1,0,0,1,0,0,0,23.0
23,0,0,1,1,0,0,0,0,0,18.0
23,0,0,1,1,0,0,0,0,0,18.0
46,1,1,0,1,0,0,0,0,0,55.0
45,0,0,1,1,0,0,0,0,0,0.0
30,0,0,1,0,0,1,0,0,0,0.0
34,0,0,1,0,0,1,0,0,0,2.0
70,1,0,1,0,0,1,0,0,0,12.0
53,0,0,1,1,0,0,0,0,0,41.0
52,0,0,1,0,0,1,0,0,0,1.0
36,0,0,1,0,0,1,0,0,0,0.0
36,0,0,1,0,0,1,0,0,0,0.0
23,0,0,1,1,0,0,0,0,0,54.0
51,0,0,1,0,0,0,1,0,0,0.0
25,0,0,1,0,0,0,0,0,1,0.0
51,1,0,1,1,0,0,0,0,0,7.0
28,0,0,1,1,0,0,0,0,0,34.0
45,1,1,0,0,0,0,0,1,0,1.0
45,1,1,0,0,0,0,0,1,0,1.0
55,1,0,1,1,0,0,0,0,0,85.0
49,0,1,0,0,0,1,0,0,0,1.0
26,1,1,0,1,0,0,0,0,0,1.0
25,0,0,1,0,0,1,0,0,0,0.0
47,0,1,0,0,0,1,0,0,0,0.0
24,0,1,0,1,0,0,0,0,0,0.0
24,0,1,0,1,0,0,0,0,0,0.0
24,0,1,0,1,0,0,0,0,0,0.0
27,0,0,1,1,0,0,0,0,0,1.0
25,1,0,1,0,0,1,0,0,0,0.0
25,1,0,1,0,0,1,0,0,0,0.0
31,0,0,1,1,0,0,0,0,0,7.0
21,1,0,1,1,0,0,0,0,0,59.0
37,1,0,1,1,0,0,0,0,0,1.0
21,1,0,1,1,0,0,0,0,0,49.0
21,0,0,1,1,0,0,0,0,0,1.0
26,0,0,1,1,0,0,0,0,0,0.0
31,0,0,1,0,0,1,0,0,0,0.0
25,1,0,1,1,0,0,0,0,0,0.0
25,1,0,1,1,0,0,0,0,0,0.0
54,0,0,1,1,0,0,0,0,0,1.0
27,1,1,0,1,0,0,0,0,0,1.0
30,1,0,1,0,0,1,0,0,0,12.0
28,0,0,1,0,0,1,0,0,0,1.0
28,0,0,1,0,0,1,0,0,0,1.0
70,0,0,1,0,0,1,0,0,0,0.0
37,1,0,1,0,0,1,0,0,0,0.0
46,1,0,1,1,0,0,0,0,0,2.0
40,1,0,1,0,0,0,0,0,1,2.0
20,1,0,1,1,0,0,0,0,0,217.0
43,1,0,1,1,0,0,0,0,0,9.0
38,0,0,1,1,0,0,0,0,0,55.0
38,0,0,1,1,0,0,0,0,0,55.0
29,0,0,1,1,0,0,0,0,0,0.0
37,1,0,1,1,0,0,0,0,0,1.0
38,0,0,1,0,0,0,1,0,0,0.0
27,0,1,0,0,0,1,0,0,0,0.0
20,1,1,0,0,0,0,0,0,1,10.0
44,0,0,1,0,0,0,1,0,0,0.0
42,0,0,1,0,0,1,0,0,0,32.0
42,0,0,1,0,0,1,0,0,0,32.0
31,0,0,1,0,0,1,0,0,0,1.0
29,1,0,1,1,0,0,0,0,0,1.0
48,1,0,1,0,0,1,0,0,0,74.0
30,0,1,0,1,0,0,0,0,0,0.0
25,1,1,0,0,0,1,0,0,0,11.0
24,0,0,1,0,0,0,0,0,1,398.0
40,0,0,1,1,0,0,0,0,0,1.0
49,1,1,0,0,0,1,0,0,0,1.0
33,0,0,1,0,0,1,0,0,0,1.0
64,0,1,0,0,0,1,0,0,0,0.0
49,0,0,1,0,0,1,0,0,0,77.0
26,1,0,1,0,0,1,0,0,0,1.0
31,0,0,1,0,0,0,1,0,0,1.0
31,0,0,1,0,0,0,1,0,0,1.0
31,0,0,1,0,0,0,1,0,0,1.0
33,0,0,1,0,0,1,0,0,0,0.0
61,0,0,1,0,0,1,0,0,0,0.0
42,0,1,0,0,0,1,0,0,0,20.0
42,0,1,0,0,0,1,0,0,0,20.0
30,0,0,1,0,0,1,0,0,0,0.0
62,0,0,1,0,0,1,0,0,0,2.0
27,1,1,0,0,0,1,0,0,0,54.0
32,0,1,0,0,0,1,0,0,0,71.0
32,0,1,0,0,0,1,0,0,0,71.0
48,0,0,1,0,0,1,0,0,0,1.0
48,0,0,1,0,0,1,0,0,0,1.0
48,0,0,1,0,0,1,0,0,0,1.0
40,0,1,0,0,0,1,0,0,0,1.0
24,0,0,1,0,0,1,0,0,0,2.0
38,0,1,0,0,0,0,1,0,0,0.0
22,1,0,1,1,0,0,0,0,0,1.0
30,1,0,1,1,0,0,0,0,0,15.0
63,0,0,1,0,0,1,0,0,0,0.0
33,0,0,1,1,0,0,0,0,0,1.0
33,0,0,1,1,0,0,0,0,0,1.0
29,0,0,1,0,0,1,0,0,0,0.0
21,1,1,0,1,0,0,0,0,0,0.0
43,1,0,1,0,0,1,0,0,0,1.0
22,0,0,1,0,0,1,0,0,0,0.0
26,1,0,1,1,0,0,0,0,0,33.0
51,0,0,1,1,0,0,0,0,0,7.0
51,0,0,1,1,0,0,0,0,0,7.0
39,1,0,1,0,0,1,0,0,0,1.0
30,1,1,0,0,0,0,1,0,0,1.0
30,1,1,0,0,0,0,1,0,0,1.0
33,0,1,0,1,0,0,0,0,0,0.0
32,1,0,1,1,0,0,0,0,0,1.0
22,0,0,1,1,0,0,0,0,0,0.0
22,0,0,1,1,0,0,0,0,0,0.0
59,0,0,1,0,0,1,0,0,0,0.0
38,1,0,1,1,0,0,0,0,0,30.0
23,0,0,1,1,0,0,0,0,0,237.0
42,1,0,1,1,0,0,0,0,0,1.0
20,1,0,1,1,0,0,0,0,0,15.0
38,1,0,1,1,0,0,0,0,0,192.0
34,0,1,0,0,0,1,0,0,0,1.0
24,0,0,1,1,0,0,0,0,0,79.0
36,1,1,0,1,0,0,0,0,0,2.0
35,1,0,1,0,0,1,0,0,0,76.0
36,1,0,1,1,0,0,0,0,0,1.0
31,0,0,1,1,0,0,0,0,0,13.0
28,1,1,0,1,0,0,0,0,0,4.0
34,0,1,0,0,0,1,0,0,0,-1.0
28,1,0,1,1,0,0,0,0,0,0.0
35,0,1,0,0,0,1,0,0,0,-1.0
60,0,0,1,0,0,1,0,0,0,120.0
43,0,0,1,1,0,0,0,0,0,1.0
40,0,0,1,1,0,0,0,0,0,1.0
31,1,0,1,1,0,0,0,0,0,2.0
54,1,0,1,1,0,0,0,0,0,13.0
24,1,0,1,1,0,0,0,0,0,130.0
41,1,0,1,0,0,0,1,0,0,1.0
21,0,0,1,0,0,0,1,0,0,35.0
31,0,0,1,0,0,1,0,0,0,2.0
34,0,1,0,1,0,0,0,0,0,1.0
24,0,1,0,0,0,1,0,0,0,0.0
32,0,0,1,1,0,0,0,0,0,0.0
21,1,0,1,1,0,0,0,0,0,242.0
21,1,0,1,1,0,0,0,0,0,242.0
29,1,1,0,0,0,0,1,0,0,1.0
22,0,0,1,1,0,0,0,0,0,0.0
33,0,0,1,0,0,1,0,0,0,0.0
33,0,0,1,0,0,1,0,0,0,0.0
48,0,0,1,0,0,1,0,0,0,34.0
52,1,0,1,0,0,0,1,0,0,33.0
40,0,1,0,0,0,0,0,0,1,1.0
21,0,0,1,1,0,0,0,0,0,22.0
21,0,0,1,0,0,0,0,0,1,5.0
21,0,0,1,0,0,0,0,0,1,5.0
45,0,1,0,1,0,0,0,0,0,6.0
29,1,0,1,1,0,0,0,0,0,0.0
29,1,0,1,1,0,0,0,0,0,0.0
26,0,0,1,1,0,0,0,0,0,0.0
46,1,0,1,1,0,0,0,0,0,9.0
21,0,0,1,0,0,1,0,0,0,12.0
21,0,0,1,0,0,1,0,0,0,12.0
35,1,0,1,0,0,1,0,0,0,1.0
52,1,0,1,1,0,0,0,0,0,70.0
38,0,1,0,1,0,0,0,0,0,28.0
48,0,0,1,0,0,1,0,0,0,0.0
48,0,0,1,0,0,1,0,0,0,0.0
29,1,1,0,1,0,0,0,0,0,214.0
48,0,0,1,0,0,1,0,0,0,1.0
31,1,0,1,1,0,0,0,0,0,8.0
21,1,0,1,0,0,1,0,0,0,127.0
32,1,0,1,0,0,0,0,0,1,22.0
32,1,0,1,0,0,0,0,0,1,22.0
47,0,0,1,1,0,0,0,0,0,3.0
21,1,0,1,1,0,0,0,0,0,0.0
35,0,0,1,1,0,0,0,0,0,0.0
35,0,0,1,1,0,0,0,0,0,0.0
45,0,0,1,0,0,0,0,1,0,98.0
46,1,0,1,1,0,0,0,0,0,20.0
35,0,1,0,1,0,0,0,0,0,4.0
35,0,1,0,1,0,0,0,0,0,4.0
35,0,1,0,1,0,0,0,0,0,4.0
34,1,0,1,1,0,0,0,0,0,5.0
52,0,0,1,1,0,0,0,0,0,3.0
39,0,1,0,1,0,0,0,0,0,178.0
39,0,1,0,1,0,0,0,0,0,178.0
21,1,0,1,0,0,1,0,0,0,9.0
53,0,0,1,0,0,1,0,0,0,1.0
19,1,1,0,0,0,1,0,0,0,1.0
22,0,0,1,1,0,0,0,0,0,2.0
45,0,0,1,1,0,0,0,0,0,2.0
45,0,0,1,1,0,0,0,0,0,2.0
27,0,1,0,0,0,1,0,0,0,1.0
25,0,0,1,0,0,1,0,0,0,0.0
25,0,0,1,0,0,1,0,0,0,0.0
25,0,0,1,0,0,1,0,0,0,0.0
25,0,0,1,0,0,1,0,0,0,0.0
30,1,0,1,0,0,1,0,0,0,-1.0
31,1,0,1,1,0,0,0,0,0,-1.0
49,0,0,1,0,0,1,0,0,0,2.0
49,0,0,1,0,0,1,0,0,0,2.0
49,0,0,1,0,0,1,0,0,0,2.0
28,0,0,1,0,0,1,0,0,0,1.0
36,1,0,1,1,0,0,0,0,0,2.0
27,1,0,1,1,0,0,0,0,0,10.0
27,1,0,1,1,0,0,0,0,0,10.0
42,0,0,1,1,0,0,0,0,0,0.0
26,0,0,1,1,0,0,0,0,0,1.0
26,0,0,1,1,0,0,0,0,0,1.0
35,1,0,1,0,0,1,0,0,0,40.0
33,0,1,0,0,0,1,0,0,0,0.0
24,1,0,1,0,0,0,1,0,0,218.0
25,1,0,1,1,0,0,0,0,0,2.0
25,1,0,1,1,0,0,0,0,0,2.0
42,0,1,0,0,0,1,0,0,0,1.0
21,1,0,1,1,0,0,0,0,0,3.0
28,0,1,0,1,0,0,0,0,0,0.0
52,0,0,1,1,0,0,0,0,0,17.0
52,0,0,1,1,0,0,0,0,0,17.0
27,1,0,1,1,0,0,0,0,0,40.0
29,0,0,1,1,0,0,0,0,0,1.0
47,0,0,1,0,0,1,0,0,0,0.0
47,0,0,1,0,0,1,0,0,0,0.0
21,0,1,0,0,0,1,0,0,0,2.0
26,1,0,1,0,0,1,0,0,0,5.0
